;title;job_link;days;price;average_bid;bid;payment_verified;description;job_tag
380;Python Expert Needed;/projects/python/python-expert-needed-39895960;20 hours left;$428Avg Bid;True;177 bids;True;"Account Automation

Requirements:
1. Automate all social media and messaging app actions using Playwright. You will be assigned one app (FB, Snap chat, whats app, etc...)

Pre-Signoff
1. Video the browser successfully automating navigation and profile creation, profile edit, prospect scraping, post/swiping, and messaging actions in parallel at scale (100+ sessions), inputting anything needed with Swagger and showing data transfer. 
2. The automation loop for a session API begins when the system is sent profile information for a non-existent user.


Policies:
1. Reply by sending us a Freelancer quote with your fixed price and strict timeline. We will only work with people who show cooperation.
2. This is an opportunity for someone to start work on bigger projects... a contractor who seems c...";['Automation', 'Python']
381;Contemporary Romantic Love Play Script -- 2;/projects/editing/contemporary-romantic-love-play-script;19 hours left;$237Avg Bid;True;18 bids;False;"...present-day, so dialogue, references, and conflicts should feel authentically contemporary. Above all, the piece must champion romantic love: its exhilaration, its complications, and its transformative power.

What I need from you is a completescriptthat can move directly into table-read and workshop phases. Character arcs should be clear, stakes believable, and scene transitions smooth for practical staging. Please weave in concise stage directions that help directors visualise blocking without dictating every movement.

Deliverables
• A polishedscript(60–90 pages) in PDF and editable format  
• A one-page synopsis outlining characters, central conflict, and resolution  
• Brief production notes highlighting set requirements and prop essentials  
...";['Conflict Resolution', 'Editing', 'Fiction', 'Ghostwriting', 'Script Writing']
382;Australian Companies Database Creation 10K+;/projects/data-scraping/australian-companies-database-creation;18 hours left;$35Avg Bid;True;92 bids;True;"I need a clean, accurate spreadsheet of at least 1...do the Full Thats Great. IF Not Then I Can Get the List and Give you lists websites, phone numbers, and industries; in that case, your job is to visit each site and scrape the correct email addresses. However you may Scrape from website List.

Start your Bid. With ""Can Do The Full"" Or ""Can Do On Website List""


Deliver the final data as a deduplicated CSV or Excel sheet. Use any reliable stack—Python, BeautifulSoup, Scrapy, Selenium, or similar—so long as it respects site limits, rotates user-agents/proxies, and avoids bounces.

When you bid, briefly outline:
1. The volume you can meet within this budget.
2. Your turnaround time.
3. Your scraping method for accuracy and compliance.

I’m ready ...";['BeautifulSoup', 'Data Entry', 'Data Management', 'Data Mining', 'Data Scraping', 'Python', 'Scrapy', 'Selenium', 'Web Scraping', 'Web Search']
383;Profile Version Viewer (Angular, Nest, Python);/projects/angular/profile-version-viewer-angular-nest;18 hours left;$436Avg Bid;True;157 bids;True;"... and dating apps.

Design: 

Requirements:
1. Research each social media, messenger, and dating app for the publicly visible, required, and total information that's used and create the interfaces.
2. Make a dynamic form component from the available inputs found in our UI lib with Angular Nest andPythonstack 
3. Use the dynamic form component and config object to construct a readout of the visible, required, and possible (selectable by a dropdown) social media, messaging, and dating profiles (selectable by a dropdown) (fb, fb-dating, instagram, snapchat, wahtsapp, tinder, badoo, match, okcupid, hinge). Mock the backend here.
4. Auto-login into one account on each platform to auto-update the setting";['Angular', 'Node.js', 'Python']
384;Real-Time Answering Machine Detection System;/projects/audio-processing/real-time-answering-machine-detection;17 hours left;$2517Avg Bid;True;94 bids;True;"...Strong experience in real-time audio processing (WebRTC, RTP, SIP audio streams, or equivalent).
• Proficiency in speech and signal processing (e.g., VAD, MFCC, spectral analysis).
• Machine Learning/Deep Learning for audio classification.
• Experience with latency optimization in streaming systems.
• Familiarity with telephony protocols (SIP, Asterisk, FreeSWITCH, etc.) is a strong plus.
•Python/Node.js/Go/C++ (any language capable of handling low-latency audio).

Deliverables:
• Real-time streaming AMD system (replace current download method).
• Early decision logic with configurable thresholds.
• Integration of new detection features (synthetic voice, music, bit verification).
• API or direct integration with existing ca...";['Asterisk PBX', 'Audio Processing', 'C Programming', 'C++ Programming', 'Deep Learning', 'Machine Learning (ML)', 'Object Detection', 'Python', 'Signal Processing', 'SIP', 'VoIP', 'WebRTC']
385;looking for appointment setter / email marketing expert / Direct DM / Cold Calling expert to get clients for website design agency -- 2;/projects/lead-generation/looking-for-appointment-setter-email-39895712;17 hours left;$15Avg Bid;True;27 bids;True;"...small-but-busy website-design agency and want help filling my calendar with new discovery calls from small-business owners. Direct messaging is my primary focus, supported by a concise cold-email sequence.

Here’s the quick, starter-level scope I need:

• Research and compile a niche-relevant list of 50 verified small-business prospects (U.S., U.K., or Australia preferred).  
• Draft a short direct-messagescript(connection, pitch, follow-up) tailored to website-design pain points.  
• Write a simple three-email cold-outreach sequence that aligns with the DM copy.  
• Launch the first round of outreach (DM plus initial email) and hand over clear tracking notes—who was contacted, when, and any replies.  

Success for this initial engagement is at l...";['Appointment Setting', 'Article Writing', 'Business Development', 'Content Writing', 'Copywriting', 'Email Marketing', 'Lead Generation', 'Market Research', 'Marketing', 'Sales']
386;Cast Iconic Seniors for Retro Film;/projects/casting/cast-iconic-seniors-for-retro;16 hours left;$27 - $336;False;0 bids;False;"...unique, contact details, and general availability.  
• Top-line suggestions for vintage/retro costumes and accessories that heighten a crowded, frantic room—think bold patterns, oversized glasses, battered briefcases.  
• One-page lighting and color reference that keeps the palette warm yet slightly faded so the scene reads “retro” even before wardrobe appears.  

My commitment  
I’ll share thescriptoutline, reference images, and location details the moment we start. I can handle contracts and shoot logistics; what I need from you is the eye to spot gems who will own the frame.  

Timeline  
A simple shortlist within one week, final confirmations the week after. We shoot next month.  

If you have a knack for street casting, know senior talent ...";['Caricature & Cartoons', 'Casting', 'Character Illustration', 'Costume Design', 'Creative Writing', 'Film Production', 'Graphic Design', 'Illustration', 'Photography', 'Photoshop']
387;CookieYes Setup via GTM;/projects/google-ads/cookieyes-setup-via-gtm;15 hours left;$17Avg Bid;True;114 bids;True;"My WordPress site is already running Google Tag Manager, yet CookieYes keeps blocking every Google-relatedscript. I want to move the CookieYes snippet into the header manually—no plugins—then fine-tune GTM so consent is handled cleanly and all my tags fire as intended.

Here’s the current state:
• WordPress theme files are accessible, and I can paste code into header.php.
• All required GTM tags are already created.
• The scripts that must work after consent are: Analytics, Advertising, and general Functionality.

What I need from you:
1. Insert the CookieYesscriptdirectly in the header and configure it for full consent mode (no plugin involved).
2. Adjust my existing GTM tags and triggers so they respect CookieYes events—ensuring Goo...";['Google Ads', 'Google Analytics', 'JavaScript', 'PHP', 'Web Development', 'Website Optimization', 'Website Testing', 'WordPress']
388;Python Financial Data Analysis Automation;/projects/data-analysis/python-financial-data-analysis;15 hours left;$151Avg Bid;True;159 bids;False;"...The core of the job isPythonprogramming, with the main objective being Data analysis on Financial data.  

The workflow I picture looks like this:  
• APythonscript(Pandas, NumPy for database touch-points) ingests the files, validates them, and performs the key calculations and ratios we will define together.  
• Automated hand-offs into Excel reports—either via openpyxl/xlsxwriter inPythonor a light VBScript—so non-technical teammates can keep using their current spreadsheets without manual copy-paste.  
• Optional push of summary metrics to our Jira Dashboards through the Jira REST API, keeping leadership updated in real time.  

I will supply sample datasets, current Excel templates, and the Jira project details. W...";['Data Analysis', 'Data Processing', 'Data Visualization', 'Excel', 'NumPy', 'Pandas', 'Python', 'Statistics']
389;Automate Sora & Veo3 YouTube Videos;/projects/n8n/automate-sora-veo-youtube-videos;15 hours left;$38Avg Bid;True;65 bids;True;"I need a straightforwardscriptor no-code workflow on n8n that can:

• Read each row of my existing Google Sheet (it already lists video text, desired file name, and any timing notes).  
• In Sora 2 and Veo3, stitch together a ring-camera/native camera style video using that data.  
• Add a simple text-to-speech voiceover sourced from the same row.  
• Burn standard open captions that perfectly mirror the voiceover, as well as a very simple thumbnail generator.
• Download the finished MP4 to my local machine and save it with the exact file name provided in the sheet—no auto-upload needed.


Deliver a working prototype plus clear setup instructions so I can run it on my end without ongoing support.";['Automation', 'Google Sheets', 'n8n', 'Scripting', 'Sora', 'Video Editing', 'Video Processing', 'Video Production', 'Voice Over', 'YouTube']
390;Basic scraping work;/projects/automation/basic-scraping-work;13 hours left;$20Avg Bid;True;92 bids;True;"LLM IMAGE TRAINING SCRAPER

Get ascriptrunning that scrapes images and profile info (data will be used to train an LLM).

Requirements:
1. Create your own morelogin account
2. Minor fix to thescriptso it gets the image and the profile data properly
3. Run it on my machine via AnyDesk with a single command

ACs
1. Show it is getting 5 or more images per profile and profile data is correct by taking a video and getting side-by-side images of 100 profiles and 100 entries (images/Excel rows)
2. Show it is running on my machine with a single command, with a video


Policies:
1. People who can't work on dating apps, please don't bid.  For everyone else, reply by giving a fixed price and your strict timeline. We will only really work with people who show cooperation.
2...";['Automation', 'Python']
391;AI Voice Verification Bot for call center !;/projects/ai-chatbot-development/voice-verification-bot-for-call;13 hours left;$131Avg Bid;True;69 bids;True;"I need a complete suite of ten AI-driven voice bot to prescreen Final Expense leads before handing qualified prospects to our closers. The bots must sound convincingly human in both male and female voices, follow a fixedscriptof seven qualification questions, and then warm-transfer any “yes” caller straight to a live agent.

All calls originate and terminate through our existing VICIdial setup, so the solution has to plug cleanly into that environment while using Twilio for telephony. I expect real-time data exchange—disposition codes, recordings, contact notes—so my agents always see what the bot captured the moment they receive the transfer.

Beyond the call flow, I want a single React-based dashboard where I can watch each bot’s KPIs: answer rate, ...";['AI Chatbot Development', 'API Development', 'Asterisk PBX', 'Backend Development', 'Frontend Development', 'Natural Language Processing', 'Node.js', 'Python', 'Twilio', 'Voice Synthesis']
392;Exness Python Scalping Bot;/projects/api-developmet/exness-python-scalping-bot;13 hours left;$242Avg Bid;True;68 bids;False;"I’m looking to have aPython-based trading bot built for the Exness platform that can:  

• run fully automated trades,  
• perform real-time market analysis, and  
• generate clear trading signals I can track or override on demand.  

The core logic should follow a scalping strategy and be flexible enough for quick refinements as market conditions change. I want it to handle three instrument classes—forex pairs, commodities, and cryptocurrencies—without any manual code tweaks each time I switch symbols.

Key expectations  
• Integration with the official Exness API (REST or WebSocket, whichever gives the cleanest execution speed).  
• Parameterised scalping rules: position size, spread filters, time-of-day limits, max drawdown guard, and d...";['API Development', 'Backtesting', 'Data Analysis', 'Financial Analysis', 'Java', 'Python', 'Software Architecture', 'Trading']
393;Traffic Citation Automation & Website;/projects/automation/traffic-citation-automation-website;12 hours left;$463Avg Bid;True;257 bids;True;"...Document Generation:       Docupilot;

Workflow automation         Pabbly Connnect

Data Input & Tracking;        Airtable:
 Track citation data by full name, citation date, court, criminal or civil infraction, statute, court date.

File Storage:                         Zoho Work Drive

Notifications                        Zoho mail

Deliverables  
1. A fully functioning automated workflow (RPAscript, no-code tool stack, or custom code—whatever you prefer) deployed in our test environment.  
2. Client facing website that allows potential clients to submit a traffic citation manually.
3. An interface that allows staff to  manual enter traffic citations to be added to workflow.
4. Configuration guide and concise user manual so staff can maintain or tweak the process.  
5...";['Airtable', 'API Integration', 'Automation', 'Database Management', 'OCR', 'React.js', 'Web Development']
394;WireGuard Provisioning & Payment Automation;/projects/rest-api/wireguard-provisioning-payment;11 hours left;$1007Avg Bid;True;114 bids;False;"...user.  
• Stores active accounts, keys, payment status, and renewal dates in a lightweight database.  
• Suspends or deletes tunnels automatically when payments lapse, and reinstates them once payment clears.  
• Includes an admin dashboard for manual overrides, user search, usage logs, and basic analytics.  
• Ships with clear installation steps, environment variables, and a rollback/uninstallscriptso I can redeploy on another Linux box if needed.

A mid-level scope is fine: a functional prototype that’s secure, documented, and ready for me to harden and brand. Prefer modern tooling—Docker for packaging, WireGuard’s wg or wg-quick commands for key management, plus familiar payment libraries such as Stripe, PayPal SDK, or a crypto gateway o...";['Linux', 'MySQL', 'Payment Processing', 'PHP', 'REST API', 'Software Architecture', 'Web Development', 'Wireguard']
395;Humorous Parenting Reels Creation;/projects/after-effects/humorous-parenting-reels-creation;11 hours left;$250 - $750;False;0 bids;True;"I’m building a series of short, upbeat reels that give new parents quick, practical tips while keeping the mood light. The goal is to spark “I needed that!” moments for exhausted moms and dads navigating the first few months after birth.

Scope
• Develop a creative concept that blends solid postpartum parenting tips with a humorous, light-hearted tone.  
•Scriptand storyboard each reel so the messaging is clear, concise, and entertaining.  
• Edit vertical video (9:16) optimized for Instagram and TikTok—including captions, on-screen text, and platform-specific hooks.  
• Supply royalty-free music or suggest trending sounds that fit the vibe.  
• Deliver ready-to-publish MP4 files plus editable project files for any future tweaks.

W...";['After Effects', 'Animation', 'Content Creation', 'Script Writing', 'Social Media Marketing', 'Video Editing', 'Video Production', 'Videography']
396;Casual Marathi Female Voiceover;/projects/voice-over/casual-marathi-female-voiceover;11 hours left;$16Avg Bid;True;5 bids;False;"I’m looking for a female voice artist who can deliver a clear, natural-sounding Marathi accent. Thescriptis Long and Story Telling  

What I need  
• One clean, high-quality audio file (WAV or 320 kbps MP3)  
• Neutral room tone, no background noise or heavy processing  
• A quick turnaround once I supply thescript(≈ 500 words)

Because this is a straightforward, low-budget project, a single well-recorded take that captures the casual feel will be enough—no elaborate post-production required. Please share a short sample of your Marathi voice work so I can gauge fit. I’m ready to start as soon as I find the right voice.";['Audio Production', 'Audio Services', 'Voice Acting', 'Voice Over', 'Voice Talent']
397;;/login?goto=NTQ0ZWIyNjZkNTc0Yzg5YjBhNmMxNTA4MTE1MDIxNmFodHRwczovL3d3dy5mcmVlbGFuY2VyLmNvbS9wcm9qZWN0cy9haS1ody1zdy9mYXNoaW9uLWFwcC1kZXZlbG9wbWVudC1mbHV0dGVyLXJlYWN0;11 hours left;;False;;False;PleaseSign UporLoginto see details.;['AI (Artificial Intelligence) HW/SW', 'FastAPI', 'Flutter', 'Google App Engine', 'JavaScript', 'Mobile App Development', 'PHP', 'Python', 'React Native']
398;Nostalgic Diwali Memory Reel Creation;/projects/sound-design/nostalgic-diwali-memory-reel-creation;11 hours left;$12Avg Bid;True;22 bids;True;"...textures, and heartfelt pacing.

Tone:
Intimate, raw, and cinematic — like a visual diary.

Duration:
~60 seconds total

Voiceover &Script:
Already written and finalized (narration provided by me), suggestions welcomed.

Visual Direction:

Scrapbook / film-photo feel

Horizontal scroll transitions (like flipping through memories or gallery)

Layered motion: soft camera pans, slow zooms, subtle text overlays

Incorporate my rangoli photos + a few candid home shots + pinterest

Text animations inspired by Instagram reels with hand-drawn / paper textures

Natural sound layering (bells, wind, laughter, faint music)

Good cute fonts & sound design

What I’ll provide:Script& voiceover audio

Reference visuals and tone guide

Raw photos and short clips...";['Adobe Premiere Pro', 'After Effects', 'Animation', 'CapCut', 'Color Grading', 'Commercials', 'Sound Design', 'Video Editing']
399;Realistic 3D Documentary Animation;/projects/blender/realistic-documentary-animation;10 hours left;$216Avg Bid;True;68 bids;False;"I’m producing a short documentary segment and need a skilled animator to craft a realistic 3D sequence. Thescriptand voice-over are ready; your task is to bring the visuals to life in a few 60 second scenes.

What I need:
• Realistic modelling, texturing, lighting, and motion that match real-world reference footage.  
• A quick storyboard or animatic for approval before you move to full production.  
• Final delivery in 1080p (or higher) plus the editable project files—Blender, Maya, or your preferred toolset.

Scope is intentionally lean for this phase: one focused scene that showcases the core moment of the film. If the collaboration clicks, there’s potential to expand into the full documentary.

Rendering is not needed, simply send not rendered....";['3D Animation', '3D Design', '3D Modelling', '3D Visualization', 'Animation', 'Blender', 'Maya', 'Motion Graphics']
400;TikTok Ad Video Creation;/projects/content-creation/tiktok-video-creation;10 hours left;$95Avg Bid;True;81 bids;True;"I’m launching a new physical product and need a concise, straightforward TikTok ad that highlights its key benefits and drives viewers to purchase.

Here’s what I have in mind:
• Concept &script– a clear value-driven message that grabs attention quickly.
• Footage – our mockups and images
• Edit – 9:16 format, 10-15 seconds, clean cuts, on-screen text, subtitles, trending-friendly audio  
• Call-to-action – end card or voice-over that tells viewers exactly where to buy  

Please deliver:
1. Final TikTok-ready MP4  
2. Editable project file (Premiere Pro, Final Cut, or CapCut)  
3. Caption copy with 3–5 suggested hashtags  

If you’ve produced promotional TikTok videos for physical products before, include a li...";['Adobe Premiere Pro', 'After Effects', 'CapCut', 'Content Creation', 'Final Cut Pro', 'Video Editing', 'Video Production', 'Video Services']
401;AI Bot for Auto Calling Enquiries Using Twilio;/projects/java/bot-for-auto-calling-enquiries;10 hours left;$27Avg Bid;True;43 bids;False;"I need an AI bot developed that can automatically call enquiries and provide information about selected courses. The bot should integrate with Twilio for handling phone calls and ensure a seamless user experience.

Key Requirements:
- The bot should initiate calls automatically to provided enquiry numbers.
- It must provide accurate information about the selected course during th...during the call.
- Integration with Twilio for call functionality is mandatory.
- Clear documentation on setup and maintenance of the bot is required.

Ideal Skills and Experience:
- Strong expertise in AI development and natural language processing.
- Experience with Twilio API integration for phone call automation.
- Proficiency in programming languages suitable for AI and API integration (e.g.,Python,...";['Java', 'JavaScript', 'PHP', 'Python', 'Software Architecture']
402;Sales Data Insights Dashboard;/projects/data-analysis/sales-data-insights-dashboard;9 hours left;$225Avg Bid;True;95 bids;False;"I will provide you with a raw export of our sales data, and I need a clear, actionable a...that explains your findings in plain language and includes actionable recommendations for our sales strategy.  
• Create a set of high-resolution visualizations—specifically line charts, bar graphs, scatter plots, and histogram plots—that illustrate the most important insights. Save each figure as both PNG and the original editable format.  
• Deliver a fully reproducible Jupyter Notebook (or .pyscript) that contains all code, comments, and step-by-step explanations so my team can rerun or extend the analysis later.

Accuracy, clarity, and clean coding practices are essential. If you prefer to enhance the visuals with Seaborn or plotly, feel free, as long as the core req...";['Data Analysis', 'Data Processing', 'Data Science', 'Data Visualization', 'NumPy', 'Pandas', 'Python', 'Statistical Analysis']
403;CRM Launch Marketing Assets Creation;/projects/brochure-design/crm-launch-marketing-assets-creation;9 hours left;$64Avg Bid;True;15 bids;False;"I’m gearing up to release my new CRM software and need a small set of launch materials that will make a clear, professional first impression without over-complicating the scope.

What I’m looking for:
• A concise 60–90-second product-launch video formatted for YouTube, including a simplescript, basic motion graphics or screen captures, voice-over (if you can provide it), and final editing ready for upload.  
• A visually appealing one- or two-page brochure (PDF) that highlights key features, benefits, and a short call-to-action—sized for both on-screen viewing and easy print.

I already have core product screenshots, a feature list, and brand colours; you’ll weave these into the assets so everything feels cohesive. If you can also supply shor...";['Brochure Design', 'Content Creation', 'Content Writing', 'Copywriting', 'Motion Graphics', 'Script Writing', 'Video Production', 'Video Services']
404;Design Customer Support RAG Chatbot;/projects/ai-chatbot-development/design-customer-support-rag-chatbot;9 hours left;$542Avg Bid;True;150 bids;False;"...need an engineer who can design every layer of a retrieval-augmented generation (RAG) pipeline—embeddings, vector search, reasoning loop, and safety filters—then orchestrate it through the OpenAI API with LangChain (or an equivalent framework). Effective prompt engineering and tool calling are core to the role, as is a clear strategy for handling edge-cases and abusive inputs.  

You can build inPythonor Node.js; whichever you pick, the final service should expose clean endpoints that my frontend team can drop into the site without friction. Experience evaluating or fine-tuning LLMs to tighten accuracy will come in handy as we iterate.  

Deliverables  
• Architecture diagram detailing data flow, RAG logic, and safety layers  
• Production-ready code for i...";['AI Chatbot Development', 'AI Model Development', 'JavaScript', 'Node.js', 'NoSQL Couch & Mongo', 'Prompt Engineering', 'Python', 'Retrieval-Augmented Generation (RAG)']
405;Federated Learning Mammogram Simulation;/projects/convolutional-neural-network/federated-learning-mammogram-simulation;8 hours left;$243Avg Bid;True;54 bids;False;"I need a straightforward, well-commentedPythonprototype that shows how federated learning can be applied to healthcare data processing—more precisely, to medical image analysis on mammograms.  

Scope  
• Build a minimal yet functional simulation where several virtual clients train a shared convolutional model on local mammogram data while keeping the raw images private.  
• Use an open-source framework that already supports federated workflows—TensorFlow Federated, Flower, or PySyft—whichever lets you move fastest.  
• Include synthetic or public mammogram samples so the code runs out-of-the-box (no licensed datasets required).  

Core Requirements  
1. Clear project structure with a server-client loop, model aggregation, and at least three simula...";['Artificial Intelligence', 'Convolutional Neural Network', 'Deep Learning', 'Image Processing', 'Java', 'Machine Learning (ML)', 'Python', 'Software Architecture']
406;LinkedIn Whiteboard Animation;/projects/2d-animation/linkedin-whiteboard-animation;8 hours left;$19Avg Bid;True;11 bids;False;"...clean, and end with a clear takeaway.

Here’s what I already know:  
• Length: 30 – 60 seconds, formatted for LinkedIn’s feed  
• Message: educational, industry-specific content for a professional audience  
• Style: classic hand-drawn whiteboard (Adobe Animate, VideoScribe or similar—use whichever you’re most comfortable with)  

I can supply rough talking points, or you can propose a succinctscriptif you prefer to work end-to-end. Either way, the final deliverable should be a polished MP4 ready to upload, complete with timing-matched voiceover (English), subtle background music, and any royalty-free sound effects needed to keep it lively.

When you respond, please point me to one or two previous whiteboard pieces you’ve produ...";['2D Animation', 'Adobe Animate', 'After Effects', 'Animation', 'Caricature & Cartoons', 'Commercials', 'VideoScribe', 'Whiteboard Animation']
407;TradingView Indicator Tweaks Needed;/projects/algorithm/tradingview-indicator-tweaks-needed;8 hours left;$22Avg Bid;True;17 bids;False;"I already have a TradingViewscriptrunning three built-in indicators—Moving Averages, RSI, and Bollinger Bands—and I need a few concise improvements so the chart fits my trading style.

Here’s what I’m after:

• Moving Averages  
  – Add custom alerts that trigger when price crosses above or below the selected MA.  
  – Adjust the line style, thickness, and color so it stands out from price candles.

• RSI & Bollinger Bands  
  – Minor visual tweaks (colors, line thickness) to keep the whole layout consistent with the updated MAs. No change to their core calculations—just appearance and readability.

All work must stay within PineScriptv5 and keep the currentscriptstructure intact so I can drop your cod...";['Algorithm', 'Pine Script']
408;Large-Scale PDF Scraping & Translation WordPress Website Development;/projects/web-development/large-scale-pdf-scraping-translation;8 hours left;$1007Avg Bid;True;146 bids;True;"...(categories, tags, keywords).
• Fast search results with filtering options.
• Browsing by category.
• Support for multiple category levels (category, subcategory, sub-subcategory).
• All pages must be free to read and browse for all visitors.
________________________________________
7. Scalability
• Implement a scalable architecture to handle a large volume of content efficiently.
• The system/scriptmust be capable of automatically scraping/downloading PDFs  & translating, + publishing the initial 220,000+ PDF text files into indexable web pages upon launch.
________________________________________
Payment Terms:
-100% of the payment will be placed in Escrow on Freelancer.com.
- Payment will be released only after the project is fully functional...";['API Integration', 'Data Extraction', 'Database Management', 'HTML', 'MySQL', 'PHP', 'SEO', 'Web Development', 'Web Scraping', 'WordPress']
409;Django Blog App Development;/projects/web-development/django-blog-app-development;8 hours left;$157Avg Bid;True;185 bids;True;"I'm looking for an experienced Django developer to set up a 'pythonrunserver' environment for a blog/content site. 

Key requirements:
- Implement a shopping cart and checkout system
- Develop user accounts and profiles

Ideal skills include:
- Strong expertise in Django
- Experience with building e-commerce functionalities within Django applications
- Knowledge of user authentication and profile management

Looking forward to your proposals!";['Database Management', 'Django', 'HTML', 'REST API', 'Web Application', 'Web Development', 'Website Design']
410;Video Editor for AI-Animated Stills Project;/projects/capcut/video-editor-for-animated-stills;8 hours left;$915Avg Bid;True;47 bids;False;"...light and atmospheric effects (glows, flickers, ambient movement, starry skies, etc.) where needed.
	•	Layer in sound effects (wind, footsteps, torch flickers, water, background ambience).
	•	Add music and transitions to match the narration timing.
	•	Make everything flow like a short animated film — smooth, immersive, and cinematic.

What I’ll Provide:
	•	All animated stills
	•	Narration audio andscripttiming
	•	Scene-by-scene notes for sound and transitions

Ideal Freelancer:
	•	Strong CapCut skills (or compatible software)
	•	Experience with cinematic storytelling and pacing
	•	Good ear for sound design and music syncing
	•	Reliable communication and ability to work on a clear timeline

Project Length:
	•	App...";['After Effects', 'Animation', 'CapCut', 'Sound Design', 'Video Editing', 'Video Post-editing', 'Video Processing', 'Video Services']
411;30-seconds Spokesperson Promotional Videos;/projects/audio-editing/seconds-spokesperson-promotional-videos;7 hours left;$70Avg Bid;True;26 bids;True;"Project Description:
We are looking for a talented and reliable video creator or spokesperson ...videos, each 30 seconds long, for our brand.

Project Details:

Number of Videos: 10
Duration per Video: 30 seconds
Budget: ₹5,000 - ₹10,000 (total for all 10 videos)
Style: Simple and professional spokesperson-style videos

Requirements:

Clean and professional-looking background (office setup preferred)
Clear audio and good lighting
Our logo placed at the top of each video
Light background musicScriptwill be provided by us

We’re looking to finalize this project quickly (by today or tomorrow) and start production immediately. If you can deliver quality work within the given budget and timeline, we’d love to hear from you.

Kindly include samples of previous similar work,...";['Animation', 'Audio Editing', 'Lighting Design', 'Video Editing', 'Video Production', 'Video Services']
412;PC JoyCon Adventure Locomotion;/projects/bluetooth/joycon-adventure-locomotion;7 hours left;$128Avg Bid;True;123 bids;True;"...in any Windows-based PC game on steam by simply moving a Nintendo Switch JoyCon that is strapped to my ankle. 

The goal is a small program—stand-alone EXE,script, or plug-in—that turns those physical leg motions into the standard WASD keystrokes so my in-game character moves naturally. 

It is madatory accurate detection of two gestures: a gentle stride for walking and a more vigorous motion for running. 

No need for jumping or other actions right now. I previously used Natural Locomotion with success, so adapting or troubleshooting that code would be fine, but I’m equally open to fresh solutions built on JoyConLib, BetterJoy,Python, or any other open-source stack you prefer—as long as the end result is reliable on Windows 10/11 and easy to laun...";['Bluetooth', 'C Programming', 'C# Programming', 'C++ Programming', 'Game Development', 'Open Source', 'Python', 'Software Architecture', 'Software Development', 'Steam API']
413;Simple Google Scraper Tool;/projects/beautifulsoup/simple-google-scraper-tool;7 hours left;$91Avg Bid;True;173 bids;True;"NO PLACEHOLDER BIDS
----------
READ THE PROJECT R...database.  
• Data quality: run only basic validation—remove obvious duplicates, trim whitespace, keep field formats consistent.  
• Export: one-click download to XLS or CSV.  
• Deployment: install on our Linux server and document the steps so I can redeploy if needed.

Preferred stackPythonwith BeautifulSoup, Scrapy, or Selenium is fine, as long as it’s cleanly modular. Use pandas or a similar library for the export.

Deliverables  
1. Source code and  (or equivalent).  
2. SQLscriptto create/update the necessary tables.  
3. README covering setup, cron scheduling, and how to adjust throttling.  
4. Working front-end files matching the mock-up.

Keep it simple, reliable, and ready to run on...";['BeautifulSoup', 'Documentation', 'Elasticsearch', 'Google App Engine', 'Linux', 'MySQL', 'Python', 'Scrapy', 'Selenium', 'Web Scraping']
414;Polymarket API Trade Copying Platform;/projects/api-developmet/polymarket-api-trade-copying-platform;6 hours left;$67Avg Bid;True;84 bids;True;"I need a lightweight web-based ...management later, but please focus all effort on flawless copy execution first.

Deliverable checklist  
• Deployed web app (or CLI if faster) that accepts API keys for one master and multiple followers and immediately replicates trades  
• Default risk limit hard-coded or stored in env/config so followers never exceed 1:1 risk ratio with the master  
• Clean, well-commented code (TypeScript/Node.js,Python, or Go preferred) plus a short README explaining setup, env vars, and Polymarket endpoints in use  
• Live demo or screen share proving a trade placed on the master hits at least two follower accounts within seconds

I’m moving fast, so let me know the earliest you can show a working proof-of-concept after kickoff and wh...";['API Development', 'C# Programming', 'JavaScript', 'Node.js', 'PHP', 'Python', 'Software Architecture', 'Web Development']
415;Commission-Based Telemarketing for Websites;/projects/lead-generation/commission-based-telemarketing-for;6 hours left;$322Avg Bid;True;21 bids;False;"I need a confident cold-caller to reach out to Small Local Businesses and introduce our Website Development service. The hook is simple: Affordable Pricing without compromising on quality.  

What you’ll do  
• Source or build a call list of decision-makers at local shops, trades, cafés, salons—any owner-run operation that could benefit from a fresh site.  
• Place the calls, follow a concisescriptthat highlights our Affordable Pricing, handle objections, and either close the sale or book a firm follow-up demo.  
• Record each conversation in a shared CRM or spreadsheet so I can track progress and pay commission quickly.  

What I’ll provide  
• A proven pitch deck and pricing sheet.  
• Basic training on our development process, c...";['CRM', 'Customer Service', 'Lead Generation', 'Sales', 'Sales Management', 'Telemarketing']
416;Windows Task Automation GUI;/projects/wpf/windows-task-automation-gui;5 hours left;$76Avg Bid;True;45 bids;True;"I need a small, self-contained Windows application with a simple point-and-click interface that can automate a few routine tasks for me. The exact steps I want automated are straightforward and can be shared once we connect, but think along the lines of repetitive desktop actions that normally require manual clicking or...clear way for me to edit key parameters—either an INI/JSON file or an in-app settings panel.  
• Basic logging so I can verify each run.  
• An installer or zipped executable folder ready to drop onto a new machine.

I don’t need an enterprise-grade suite—just a reliable, well-commented starter tool that handles my specific workflow and can be extended later. If you’ve created desktop utilities orscript-to-GUI conversions before, ...";['.NET', 'Automation', 'C# Programming', 'C++ Programming', 'Desktop Application', 'Microsoft', 'Python', 'WPF']
